,baseMean,log2FoldChange,lfcSE,pvalue,padj
GLRA3,10.3940094,0.148680351,0.290538813,0.166048103,0.370627109
FITM2,314.8964772,0.144292142,0.116569457,0.166057646,0.370627109
OCLN,100.4270632,0.195864617,0.192029899,0.166137953,0.370751509
ARHGEF26,11.20737824,-0.169005453,0.292713268,0.166329882,0.371124932
DPY19L2P3,62.25342327,0.203050774,0.212394208,0.166357642,0.371131995
ILKAP,612.4049319,-0.107845108,0.082024914,0.166458307,0.371253637
ZNF527,138.6464732,0.189383946,0.179368388,0.166461372,0.371253637
HOXB7,379.5200781,-0.142357949,0.114857855,0.16657257,0.371388364
BANP,621.7244798,0.126654646,0.09883994,0.166583445,0.371388364
AIFM3,132.0984023,0.17390838,0.153189785,0.166595615,0.371388364
PLP2,3151.291233,-0.128139103,0.100247252,0.166649617,0.371453873
NME4,1316.148173,0.119282516,0.092220673,0.166678998,0.371464492
PLEKHA5,137.3165644,0.175186404,0.154620536,0.166718536,0.371474792
