,baseMean,log2FoldChange,lfcSE,pvalue,padj
MRM2,1119.546716,-0.005344278,0.042636612,0.831423674,0.970999986
MTCH2,2110.732124,0.005050743,0.04288071,0.834791862,0.970999986
MTERF3,264.5493069,-0.003592621,0.049482239,0.830975612,0.970999986
MTX3,352.4595531,-0.004091556,0.047906915,0.834788747,0.970999986
NAPRT,1890.515627,-0.005502197,0.047638327,0.83153796,0.970999986
NDUFS2,3861.180952,0.005828202,0.039854436,0.827822955,0.970999986
NEO1,570.8578124,-0.003945124,0.048715985,0.829569912,0.970999986
NUFIP1,198.3090339,0.003670739,0.049262755,0.833374772,0.970999986
NUTM2A,107.5694755,0.00260744,0.051091236,0.829296105,0.970999986
OR10G3,77.49454203,-0.002367384,0.051302082,0.827056842,0.970999986
PCED1A,2015.199719,0.004776498,0.045767406,0.834206323,0.970999986
PHYKPL,1317.314663,-0.004666491,0.046715753,0.827323113,0.970999986
PLEKHM1,2193.515606,-0.004793082,0.045274936,0.834587794,0.970999986
PREX1,7072.796775,0.005205375,0.0439563,0.826753934,0.970999986
PSMD3,5255.937672,0.005548293,0.042188598,0.82566776,0.970999986
REEP3,1800.291343,-0.005112946,0.044609166,0.828788109,0.970999986
RMND5A,2232.921854,-0.006757589,0.042329352,0.826930726,0.970999986
RNMT,1607.379073,0.005171102,0.041141878,0.831370406,0.970999986
RPP25L,406.2510547,0.003985019,0.048053396,0.833907537,0.970999986
RPS17,11478.20204,0.005070224,0.042989267,0.829101473,0.970999986
RPS19,13493.10247,0.005596522,0.042745777,0.828032046,0.970999986
SAMD12,100.2031842,-0.002869417,0.050554642,0.834913415,0.970999986
SCAND2P,48.58348886,-0.002808458,0.051527502,0.827304383,0.970999986
SCAPER,280.4604677,0.001765655,0.051900224,0.826020428,0.970999986
SDHAF4,173.9992161,0.003295912,0.049599215,0.834297499,0.970999986
SEC61G,847.3696233,-0.0047404,0.045778424,0.832827073,0.970999986
SEMA4F,140.6665918,0.002180107,0.051465857,0.834718697,0.970999986
SLC11A1,19015.20659,-0.005135213,0.046820746,0.828164684,0.970999986
SLC35E1,2318.253786,0.00523205,0.044298238,0.828490356,0.970999986
SLITRK4,173.8736521,0.003335736,0.050003202,0.831022097,0.970999986
SMG1P2,217.5276043,0.003555227,0.049506519,0.833102698,0.970999986
SUPT7L,1500.618527,0.003127234,0.042346557,0.83035941,0.970999986
SUSD1,2659.314062,0.005437373,0.040228225,0.830783331,0.970999986
TANGO6,378.4007757,-0.003630767,0.049243584,0.830930918,0.970999986
TAOK2,2868.226299,0.004667826,0.044736987,0.82597118,0.970999986
TASP1,133.625339,0.003285679,0.050017853,0.833243979,0.970999986
TCTN3,817.5939286,0.005035324,0.044556366,0.832627866,0.970999986
TIPRL,1010.170546,0.004437198,0.047058387,0.833373098,0.970999986
TMCO6,465.4996579,0.003994125,0.048858442,0.827625782,0.970999986
TMPRSS9,39.36833209,-0.001197302,0.052052749,0.826978684,0.970999986
TSPYL5,351.9035532,0.004136899,0.048128647,0.832400447,0.970999986
TTC5,393.3606752,0.003948948,0.049225294,0.831715614,0.970999986
TYMS,1584.488463,0.003644632,0.046924866,0.829906642,0.970999986
UBA3,1379.344447,0.00513127,0.042239597,0.833600162,0.970999986
UBE3A,2060.887173,-0.004357719,0.046821832,0.834860565,0.970999986
UBXN4,4539.139624,-0.005265049,0.041694577,0.834220981,0.970999986
UFSP2,426.3469832,-0.003821306,0.049201356,0.826930854,0.970999986
UTP20,530.4410269,0.004236586,0.047860467,0.831682229,0.970999986
VPS18,3322.915475,-0.005485243,0.046481057,0.831621125,0.970999986
VRK3,870.3930228,-0.000921525,0.043395362,0.831480606,0.970999986
WDHD1,252.7314519,0.003224362,0.050172611,0.831682383,0.970999986
WDR19,529.603178,-0.004520455,0.047392768,0.829322279,0.970999986
WDR33,2112.597934,-0.004266114,0.047188795,0.834608345,0.970999986
XPC,1789.987727,-0.004987576,0.044395556,0.832610012,0.970999986
YIPF1,882.6020383,0.005161983,0.044950185,0.827436107,0.970999986
YY1AP1,1467.936731,-0.004950107,0.044565027,0.831145874,0.970999986
ZNF182,259.4038835,-0.003983853,0.048673425,0.825918357,0.970999986
ZNF260,410.5979353,-0.003766168,0.048833754,0.825391099,0.970999986
ZNF34,123.3441813,0.002945833,0.050240942,0.829694492,0.970999986
ZNF507,62.64381086,-0.00200942,0.051619225,0.826640311,0.970999986
ZNF738,242.1550868,0.004061342,0.048511558,0.830562479,0.970999986
ZNF746,1213.696043,-0.004090041,0.048147588,0.832693982,0.970999986
ZNF841,255.9649722,-0.003350912,0.049918585,0.828981874,0.970999986
GINS3,238.7318534,0.00351554,0.049737951,0.83516472,0.971053153
HSD17B1,555.9110599,0.00417024,0.047274636,0.835171215,0.971053153
TRIP12,7310.576424,-0.006274469,0.041788654,0.835402183,0.971233123
GNA13,4720.371286,-0.004833003,0.045620383,0.835912299,0.971349072
HAUS7,264.6787799,0.003906282,0.048536418,0.836187628,0.971349072
HOXB6,857.9503778,0.009375133,0.049033849,0.836040062,0.971349072
NUBP1,890.4443622,0.005025468,0.043858405,0.836124643,0.971349072
PRKAB1,704.4097716,-0.001272768,0.045280551,0.835977966,0.971349072
SIRT7,1364.139097,0.004399769,0.047066851,0.836023511,0.971349072
SLAIN1,34.92351974,0.001651606,0.051779142,0.835711895,0.971349072
TEC,281.4680335,-0.003655498,0.04916054,0.835677895,0.971349072
TMEM33,3400.187008,0.005200948,0.042658605,0.835958672,0.971349072
FAM217B,585.3249471,0.004053291,0.047850071,0.836462202,0.971364123
FCER1G,6694.103595,0.004508589,0.045615083,0.836408633,0.971364123
JMY,745.904894,-0.003635099,0.048051084,0.836370612,0.971364123
RPL38,4985.166249,-0.005010201,0.043736123,0.83650535,0.971364123
UBAP1L,106.4873424,0.002361167,0.051234302,0.836598643,0.97138398
ANKRD36,611.3864157,-0.002662383,0.046900204,0.836942491,0.971517784
DNAJC4,1058.340873,-0.004153535,0.047586639,0.836865827,0.971517784
UBXN7,1834.198606,0.00438917,0.04721443,0.83693407,0.971517784
DGKA,550.169186,-0.003760513,0.048728056,0.837021915,0.971521522
CIP2A,376.1791705,-0.003255508,0.049609803,0.837377333,0.971569782
COMMD2,868.318968,-0.004606528,0.047392506,0.837351767,0.971569782
GNG5,2397.155813,0.004768067,0.045293703,0.837341434,0.971569782
TBC1D3B,79.13969182,0.002493914,0.051076244,0.83724116,0.971569782
THNSL2,117.7976457,0.002872384,0.050560725,0.837444532,0.971569782
TNFSF10,148.4855579,-0.002245878,0.051286987,0.837539684,0.971591759
ASF1A,501.6249826,-0.004295686,0.047168501,0.838464714,0.972084966
CROCCP3,63.8947574,0.002321805,0.05126271,0.838490361,0.972084966
ELF1,3519.787295,-0.005007665,0.043373943,0.838297317,0.972084966
GBP3,422.9757141,0.003947274,0.04812988,0.838473187,0.972084966
LUM,79.84672851,-0.00156349,0.05195544,0.838479141,0.972084966
RNA5-8SP6,534.1837334,0.001026509,0.052257749,0.838536017,0.972084966
ST6GALNAC3,37.62558383,0.001382681,0.05203467,0.838326177,0.972084966
TRIAP1,689.9267678,-0.004166429,0.04746842,0.838574826,0.972084966
PAK2,4642.161683,-0.004659843,0.045375591,0.83871059,0.972153951
GRK3,5277.738803,0.005913031,0.043784548,0.838838087,0.972165675
KAT6A,1803.858618,0.0022599,0.045485819,0.838873213,0.972165675
HNRNPUL2-BSCL2,3338.099138,0.00711363,0.044226228,0.839017876,0.972244946
LRRFIP2,857.5311199,0.004623348,0.045398924,0.839156279,0.97231695
ARC,36.30202766,-0.001301176,0.052121693,0.839370728,0.972477045
BANF1,2829.955833,0.004873704,0.043698765,0.839497746,0.972483571
CARMIL3,61.99929529,-0.001685842,0.051819207,0.839528919,0.972483571
UGGT2,523.2451358,0.003514108,0.049156591,0.83966273,0.972550208
TRIM21,1579.110872,-0.00493514,0.044701329,0.839751601,0.972564786
CLEC17A,51.02810347,0.00192026,0.051634968,0.840316995,0.972662217
DNAJC18,241.0312418,-0.003508167,0.0488711,0.840058102,0.972662217
ERBIN,2352.063929,-0.004670229,0.045864222,0.840190561,0.972662217
NT5DC3,88.04469446,-0.001796526,0.051726846,0.840147927,0.972662217
SIMC1,331.8143725,0.005627584,0.04881732,0.840334379,0.972662217
STON2,421.9258988,-0.004204467,0.047253284,0.840332635,0.972662217
TSHZ1,792.8366064,0.004560391,0.044996201,0.84036978,0.972662217
DPY30,597.0142596,-0.003055004,0.046758871,0.840607377,0.972760592
IWS1,1744.935919,-0.005033869,0.044835879,0.8405567,0.972760592
AGO2,1453.220715,0.004532867,0.044773351,0.841403326,0.972766301
COTL1,10854.54684,0.008631075,0.042146823,0.841269319,0.972766301
ESRP2,37.75539162,-0.001641247,0.051831781,0.840938836,0.972766301
HMGN4,1297.79977,-0.004861646,0.045715013,0.841199914,0.972766301
KLF6,5221.708576,-0.006638,0.038389271,0.842184467,0.972766301
KLHL9,1107.865032,-0.004341908,0.04593351,0.84229094,0.972766301
LAMA3,72.11391131,0.002245794,0.051263795,0.841952508,0.972766301
MAP4K4,6418.285168,-0.00516602,0.040366052,0.841132207,0.972766301
MCF2,181.9039252,0.0031382,0.049972917,0.84188172,0.972766301
MMAA,252.9161766,0.003172077,0.049903096,0.842232033,0.972766301
PARVA,448.5481505,-0.002543342,0.050790695,0.841606377,0.972766301
RAB43,2094.244349,0.004046487,0.046060589,0.841007013,0.972766301
SAFB,3824.734256,0.004479784,0.045588902,0.841411504,0.972766301
SAMD9,2051.434421,-0.003412576,0.049405896,0.84213321,0.972766301
SERF1A,136.8444546,0.002644116,0.050661582,0.841549592,0.972766301
SH3KBP1,3485.832,-0.005264702,0.041103548,0.842204044,0.972766301
TMEM50A,4252.199578,0.00507542,0.041989842,0.840726913,0.972766301
TXLNA,2540.959101,0.005426618,0.039641999,0.842152401,0.972766301
UBXN11,3014.14018,-0.004564564,0.046569593,0.841012359,0.972766301
ZFYVE9,115.3739457,-0.002452564,0.051066727,0.841549929,0.972766301
ZNF345,166.6438984,-0.002617212,0.050733271,0.842142611,0.972766301
ZNF737,192.852177,-0.002830641,0.050444244,0.842103144,0.972766301
COG5,1122.543228,-0.003295615,0.049434699,0.84246477,0.972878927
APLF,98.89621467,0.002648445,0.050755985,0.842644487,0.972916894
C12orf43,496.7809144,0.002598795,0.047118918,0.842880205,0.972916894
COQ5,811.1530802,-0.004412364,0.04597865,0.842955041,0.972916894
HAUS1,351.4117123,0.004126417,0.047347568,0.842707587,0.972916894
MNS1,53.68895862,-0.001995718,0.051491319,0.842955527,0.972916894
TBC1D22B,507.6724909,0.004324969,0.046071064,0.842865628,0.972916894
CAPN10,1070.25544,0.004534391,0.045543517,0.843220154,0.973134222
FBXO31,871.4300579,0.004251238,0.045772712,0.843390312,0.973154411
PIP5K1A,1373.899149,-0.004061224,0.046705122,0.843350513,0.973154411
DPM3,604.016201,0.003716516,0.048223026,0.84367467,0.973364465
PIBF1,198.9075795,-0.002588472,0.050723379,0.843725053,0.973364465
COG2,1138.021873,-0.005545744,0.046355761,0.844549121,0.973418067
COQ9,1345.247862,0.005053622,0.041611516,0.844655721,0.973418067
CSTPP1,354.1819166,-0.003788179,0.048188697,0.84418545,0.973418067
DLD,2611.334103,0.004539719,0.044757362,0.84441597,0.973418067
MCOLN3,1655.650219,0.004257877,0.047056649,0.843849571,0.973418067
MOB2,800.8458658,-0.0043832,0.04576036,0.844687746,0.973418067
MYO7A,1327.336815,-0.004715918,0.044328886,0.84425113,0.973418067
NUCB1,11024.59244,0.004638959,0.046373833,0.84420048,0.973418067
OSGEPL1,197.1723504,0.003112864,0.049235652,0.84392771,0.973418067
RTN4R,613.2489412,0.003313178,0.049495283,0.844413791,0.973418067
TBC1D13,1455.021759,-0.00452826,0.044159825,0.844595327,0.973418067
TEX30,154.8977441,0.002794533,0.050480226,0.844610591,0.973418067
KRBA1,244.637698,-0.00344045,0.049973848,0.844860824,0.973441541
PABPC1,44484.92519,0.004886543,0.043048342,0.84481631,0.973441541
ACSF3,1535.795813,-0.004368397,0.044659615,0.845459404,0.973442612
DDB1,7225.575475,0.005188562,0.04369017,0.845513136,0.973442612
HLCS,573.1078855,-0.003841334,0.048568932,0.845362502,0.973442612
IPO11,415.9865478,0.003700032,0.048450969,0.845129415,0.973442612
MACO1,811.8960861,-0.004559189,0.044419475,0.845351155,0.973442612
NUP43,516.7736484,0.000903905,0.047383532,0.845024752,0.973442612
SERPING1,1286.866963,0.004412487,0.04590244,0.845413492,0.973442612
STK16,591.8462381,-0.004083062,0.047267373,0.845350062,0.973442612
TRIM45,36.12452932,-0.001577516,0.051837483,0.845548944,0.973442612
CCDC191,135.4224909,0.002955385,0.050148986,0.845704211,0.973533453
KPNA1,2070.246074,0.004189576,0.046504175,0.84607499,0.973836187
ZNF132,103.0885056,0.002730775,0.050453017,0.846119966,0.973836187
STYXL1,535.9567823,-0.004440923,0.045470863,0.84621581,0.973858581
ASB13,1404.700959,-0.004577793,0.044434521,0.846326119,0.973872493
CMAHP,105.0240653,-0.002494012,0.050812447,0.846380675,0.973872493
CCPG1,3865.401132,-0.006356921,0.04395063,0.846899787,0.974190673
CD2AP,1367.957641,-0.004200095,0.046426546,0.847642189,0.974190673
DDX39A,2346.004562,-0.004889797,0.039360209,0.847650571,0.974190673
DDX39B,6100.686497,0.003789933,0.03734432,0.847579142,0.974190673
DDX60,1910.134931,-0.003382616,0.04919532,0.847206088,0.974190673
ELOVL6,184.9117288,-0.001390102,0.051987107,0.847171198,0.974190673
HLA-DQB1,49.15522864,-0.001646961,0.05177466,0.84746843,0.974190673
MIA3,1729.021813,-0.004699323,0.042251043,0.847395396,0.974190673
NLRX1,1230.99696,0.00405845,0.047184357,0.847001226,0.974190673
NUDCD3,1672.246519,-0.004254786,0.046142744,0.847090473,0.974190673
NUDT16,1529.710193,0.004550236,0.041983848,0.847472386,0.974190673
SYT11,124.7607969,0.002786211,0.050380258,0.847616256,0.974190673
TMPPE,123.6851851,0.00288718,0.050229422,0.847632605,0.974190673
ARMC7,601.8998482,-0.003336393,0.0490101,0.850101664,0.974218679
B3GALT9,130.9099646,-0.002587712,0.050549639,0.849897814,0.974218679
BCAR3,1480.411628,0.004496833,0.044027208,0.848143036,0.974218679
BLCAP,3307.586148,0.005048558,0.04178193,0.849300704,0.974218679
CCDC163,69.8805865,-0.002151753,0.051090247,0.850327618,0.974218679
CLIC6,97.64341207,-0.002461593,0.05076962,0.849633538,0.974218679
CLN5,1439.257655,0.00455119,0.044241732,0.850316763,0.974218679
CNIH1,1906.126655,0.004101826,0.047176392,0.848701246,0.974218679
COL1A1,2695.008461,0.001993835,0.051497838,0.849859715,0.974218679
CRK,2855.013441,0.007657507,0.040740787,0.852169231,0.974218679
CWC25,661.6080372,-0.00435214,0.045323747,0.850603671,0.974218679
DARS2,863.1340343,-0.004081029,0.04663807,0.849304603,0.974218679
DNA2,187.0434309,0.0028479,0.050118373,0.851528581,0.974218679
DPCD,227.2906952,-0.00306249,0.0495948,0.851350819,0.974218679
DRC12,56.53276352,-0.001899125,0.051483498,0.852039034,0.974218679
DTNA,663.1466583,0.004017892,0.047077983,0.849127129,0.974218679
EIF4E2,2638.75848,-0.004825961,0.040384089,0.850429356,0.974218679
EXTL3,1216.270847,0.004102345,0.046610757,0.851480063,0.974218679
FAM98A,1183.700291,-0.004325637,0.045810399,0.851796304,0.974218679
FBH1,1379.187777,-0.004314284,0.045122584,0.852259857,0.974218679
FCGR1BP,183.4909793,-0.002771988,0.049899483,0.850373484,0.974218679
FOLR3,129.3183424,-0.002552892,0.050462754,0.849031844,0.974218679
FXR2,1408.177112,0.000889033,0.045721562,0.850094828,0.974218679
