,baseMean,log2FoldChange,lfcSE,pvalue,padj
HSPE1,1418.501944,0.296869685,0.111690351,0.000494824,0.013904403
BTBD2,1815.184956,-0.220640035,0.078718883,0.000496596,0.013915672
ROCK1,4427.503568,0.185122031,0.064064429,0.000498201,0.013922165
AXL,6413.033993,-0.23683258,0.085901541,0.000501793,0.01395341
CORO1B,8550.546518,-0.17429216,0.059560197,0.000502245,0.01395341
MYH9,32104.97045,-0.192521739,0.066560367,0.000504332,0.01395341
HNRNPDL,6308.593388,0.202918641,0.071624712,0.000506347,0.01395341
ECSIT,927.6779323,-0.209966176,0.074837952,0.000507363,0.01395341
SPTAN1,9203.0356,-0.139508108,0.045650479,0.000507572,0.01395341
TMX1,2364.695229,0.232146598,0.084396107,0.00051077,0.013988599
EMP1,7855.222517,0.227124429,0.082334061,0.000513514,0.013988599
DPP7,5566.307821,-0.167702092,0.057514289,0.000513612,0.013988599
PI4K2B,981.9510763,0.239000539,0.087498524,0.000514368,0.013988599
SLC39A8,988.3441026,0.301027556,0.114245776,0.000516664,0.014013473
CNOT3,1557.249587,-0.207602927,0.073773986,0.00052182,0.014115574
ABTB1,1034.051605,-0.269131132,0.1004639,0.00052505,0.014130138
ABHD17A,3969.550969,-0.199198787,0.071642077,0.000525144,0.014130138
MSR1,12762.72052,0.183811215,0.063958625,0.000532349,0.014250244
TEX264,1668.975311,-0.191693814,0.067363814,0.000532417,0.014250244
OTUD6B,473.968865,0.294559026,0.11248695,0.000534529,0.014269115
RPS18,11915.32625,0.225032364,0.081876176,0.000538069,0.014325921
TRIM22,5700.092491,0.203612213,0.07234968,0.000539722,0.014332312
ZNF385A,8824.936159,-0.166739806,0.05694551,0.000545358,0.014415727
LRRK2,990.8728749,0.229108875,0.083845701,0.000547069,0.014415727
RAB10,4906.580185,0.180862596,0.06305543,0.00054851,0.014415727
MST1,222.7657562,-0.434847814,0.175159454,0.000549403,0.014415727
PRKCA,3710.511682,0.186738445,0.065223886,0.000549969,0.014415727
TMEM214,2141.753779,-0.189517418,0.066558988,0.000552163,0.01443592
GPX8,439.3725935,0.435326609,0.177531551,0.000558142,0.014554724
ZYX,29212.41455,-0.193853419,0.067015817,0.000561733,0.014610821
FTH1,182568.4966,-0.146051423,0.048721671,0.000574892,0.014859234
CMTM7,1105.515377,-0.207681149,0.074768684,0.000577036,0.014859234
SCYL1,2687.776981,-0.150405531,0.050600761,0.000577067,0.014859234
SEPTIN2,11400.03775,0.137104772,0.042555891,0.000578228,0.014859234
TOB1,1724.885751,-0.244581083,0.090648048,0.000578608,0.014859234
SCP2,2960.878676,0.226002945,0.083001057,0.000584424,0.014913861
RBM12B,551.5050415,0.325107486,0.128089227,0.00058448,0.014913861
SLC37A2,12986.37605,-0.165361171,0.058237966,0.00058636,0.014913861
CHUK,1035.997583,0.184491854,0.064937299,0.000587983,0.014913861
TAOK1,4326.079704,0.155614289,0.053266523,0.000588898,0.014913861
LACC1,2871.412909,0.243020558,0.090911742,0.000589556,0.014913861
KIF11,1247.992107,0.19163598,0.068119057,0.000592233,0.014944311
CENPU,496.4771044,0.267020628,0.101682987,0.000596042,0.015003095
CHRM4,86.66683527,-0.631406224,0.265451434,0.000607727,NA
C3AR1,9072.295858,-0.203455188,0.07223491,0.000608399,0.01524631
PRPF18,820.6662167,0.243915557,0.091577421,0.000609811,0.01524631
SH3GLB1,4343.470787,0.190240711,0.06772207,0.000610213,0.01524631
HDAC6,1810.008496,-0.158869181,0.054600746,0.000626452,0.015613595
USP11,1863.070695,-0.208609485,0.07586668,0.000631226,0.015694011
LIMD2,4057.305482,-0.179020008,0.063228251,0.000635504,0.015724173
RIOK3,1946.061028,0.152329355,0.052024141,0.000638106,0.015724173
VPS9D1,1365.801559,-0.221201108,0.081986262,0.000638434,0.015724173
RGPD5,1089.506968,-0.315590971,0.124423493,0.00063864,0.015724173
PACS2,2381.00369,-0.16686549,0.058026519,0.000642841,0.015736327
TNFSF12,865.2711703,-0.218591982,0.080855267,0.000643854,0.015736327
SSB,4019.174647,0.256650127,0.09438598,0.000644732,0.015736327
LENG8,10413.10395,-0.414868145,0.170131579,0.000645338,0.015736327
CD58,1163.024986,0.24542436,0.093386587,0.000658055,0.015973003
UFM1,2044.581517,0.206931649,0.075742155,0.000658194,0.015973003
ACTG1,52326.07446,-0.163968331,0.058192499,0.00066362,0.01602251
CSF1R,30752.63839,-0.237525783,0.09512427,0.000664869,0.01602251
MARCHF2,1827.255391,-0.159670085,0.055313555,0.000664972,0.01602251
ZDHHC20,2543.119201,0.171661712,0.060521007,0.000670755,0.016123551
ZBTB14,510.6823406,0.251671572,0.09645668,0.000676399,0.01622078
C6orf132,61.20940714,-0.739117577,0.323024366,0.000677926,NA
USP9Y,106.3079857,0.506317089,0.215940083,0.000690728,NA
PNKD,5788.695775,-0.155804035,0.053876377,0.000692922,0.016540059
MICAL1,6259.381488,-0.204792562,0.074936874,0.000692974,0.016540059
BCAT1,5937.350337,0.179398472,0.063959822,0.000700007,0.016668703
SLC11A1,12874.28497,-0.236270929,0.08726147,0.000703965,0.016723713
PACS1,2938.463723,-0.160864652,0.056142999,0.000710103,0.016830098
PCLAF,642.620902,0.309537319,0.124995437,0.000718476,0.016978982
FCHO2,3184.802746,-0.180816982,0.064595126,0.000719732,0.016978982
PEPD,4570.215415,-0.136030571,0.046001053,0.000724665,0.0170557
ALDH3B1,2293.753439,-0.175908912,0.063402132,0.000729753,0.017135692
IDE,1231.020356,0.243868568,0.094142374,0.000737152,0.017269443
LRP8,553.1952119,0.303467143,0.122402239,0.000740357,0.017273758
HSPA13,1385.911586,0.23436976,0.089805908,0.000740742,0.017273758
USF2,8903.394154,-0.15141603,0.052967465,0.00075556,0.017515097
PKD1,1741.469203,-0.276703547,0.109721452,0.000759223,0.017515097
SUCO,702.8044754,0.221167254,0.083771124,0.00076015,0.017515097
NOL4L,1763.514949,-0.169244448,0.06027471,0.000762131,0.017515097
ZNF195,518.784278,0.239357885,0.092388674,0.000762528,0.017515097
GRWD1,1047.80562,-0.204821469,0.076026929,0.000763025,0.017515097
SET,7758.689085,0.216238083,0.081668053,0.000764722,0.017515097
HSD17B14,1264.839837,-0.251229964,0.097830759,0.000765254,0.017515097
SPTSSA,1160.482923,0.216744066,0.081926062,0.000768849,0.017515097
KPNB1,10889.24144,0.158251636,0.055378431,0.000769228,0.017515097
CRTC1,1110.486818,-0.301726369,0.121252309,0.000770084,0.017515097
KPNA3,2015.977642,0.197142025,0.073076067,0.000778361,0.017637571
MLEC,6809.214069,0.151373583,0.052794055,0.000778946,0.017637571
ILVBL,1676.337281,-0.178682242,0.064615512,0.000780979,0.017644218
JMJD1C,1976.685482,0.290314156,0.117347264,0.000784621,0.0176563
C1QB,21150.9004,-0.158909656,0.056894862,0.000787389,0.0176563
AGRN,7895.968217,-0.2400302,0.09635707,0.000787805,0.0176563
BZW1,4144.425843,0.184269666,0.067042047,0.00078858,0.0176563
EPHX1,1113.455502,-0.212797571,0.080205626,0.000790217,0.0176563
TOR4A,3250.761601,-0.205330588,0.076162794,0.000792742,0.0176738
BRIX1,500.0809847,0.271721973,0.108676631,0.000801506,0.017810309
DDX21,3371.607731,0.219446972,0.083796329,0.000802377,0.017810309
CIZ1,2923.148875,-0.15741401,0.055548173,0.00080745,0.017883793
R3HDM2,1361.643586,-0.256094773,0.100848635,0.00081358,0.017963768
TBC1D10B,3415.490959,-0.182605012,0.06667101,0.000816945,0.017963768
MTX1,2537.35787,-0.155286577,0.054684873,0.000817923,0.017963768
FAM241A,863.1875159,0.240316869,0.094079154,0.000821348,0.017963768
ZNF33A,594.6766539,0.324429514,0.135020507,0.000821502,0.017963768
VPS18,3067.18207,-0.192496668,0.071637833,0.000821687,0.017963768
AASDHPPT,961.0176348,0.209667324,0.079436098,0.000823494,0.017964572
SPARC,21565.56189,-0.214472185,0.081883624,0.000826328,0.017987717
CHCHD3,1358.33795,0.202567113,0.076249364,0.000831901,0.018070237
ADRM1,3580.321168,-0.155398066,0.054547943,0.000834675,0.018078502
NSA2,1504.763219,0.196399325,0.073203254,0.000835846,0.018078502
PPBP,123.2730028,0.672586003,0.307323734,0.000837926,NA
ADGRE5,5670.582738,-0.174508107,0.0633119,0.000840289,0.018132275
DNASE2,6696.114619,-0.165951395,0.059416874,0.000841907,0.018132275
RIPOR1,5800.21291,-0.215537492,0.084241077,0.000849823,0.018264
NUAK2,197.2120119,-0.325884951,0.135924722,0.000857403,NA
ZNF703,908.8871651,-0.23439599,0.091310311,0.00085946,0.018432058
EXD3,327.4128977,-0.303779631,0.123296356,0.000863723,0.018484396
FKTN,528.7736728,0.321981337,0.135192,0.00087249,0.018621287
RPS13,5291.051117,0.215401641,0.08291961,0.000873791,0.018621287
OTUD5,2517.429601,-0.15931819,0.056966643,0.000882746,0.018772696
ZDHHC24,982.8423336,-0.22682877,0.088114979,0.000886373,0.018810399
C3,43519.86801,-0.178429955,0.070552147,0.000891093,0.018834047
GK5,383.8326604,0.315595347,0.132438113,0.000891201,0.018834047
G3BP1,4662.192539,0.20770591,0.079633493,0.000904025,0.019065337
KIF5B,6396.67281,0.156058423,0.055827927,0.000909433,0.019105998
PAPOLA,4794.439795,0.140121414,0.04893995,0.00090972,0.019105998
HNRNPA1,18442.38854,0.18252375,0.067693339,0.000917427,0.019228051
WBP1,1614.924931,-0.186645623,0.069989866,0.000931279,0.019469431
FCGRT,14031.52399,-0.208561737,0.079465935,0.000932782,0.019469431
RAB1B,7335.867944,-0.135360835,0.050894357,0.000940177,0.019525724
MLYCD,783.6241237,-0.216272344,0.083721931,0.000940982,0.019525724
SF3A1,4782.05399,-0.227768414,0.089459727,0.000944721,0.019525724
GNG10,2037.03157,0.239907808,0.095764064,0.000945124,0.019525724
SHKBP1,3094.796357,-0.253414499,0.101620445,0.000946094,0.019525724
COX7B,1332.181787,0.33975586,0.147004498,0.000947572,0.019525724
LTBP3,493.620017,-0.252927739,0.101958521,0.000948953,0.019525724
DIAPH2,1202.945154,0.190041593,0.071768927,0.000957983,0.019603467
HECTD3,2279.92086,-0.16027276,0.057996822,0.000959942,0.019603467
BAIAP2,2130.493382,-0.224254462,0.088685088,0.000961053,0.019603467
SBDS,1274.32175,0.208146511,0.080405278,0.000961475,0.019603467
USP1,1166.982176,0.202770301,0.077824293,0.000963178,0.019603467
BSG,13649.59202,-0.157576132,0.057741745,0.000968745,0.019603467
GABRE,405.7084385,-0.360452797,0.155946986,0.000969372,0.019603467
ZER1,1358.128105,-0.219531342,0.085594098,0.000970126,0.019603467
HDAC5,2918.888472,-0.18546292,0.069577276,0.000971916,0.019603467
SMAD6,1702.219582,-0.217588331,0.08497438,0.000980097,0.019603467
H3-3A,9227.098353,0.195431991,0.07457507,0.000981126,0.019603467
RRP15,486.239651,0.39226042,0.174606144,0.000981382,0.019603467
ATP13A3,7058.532091,0.19950447,0.076924007,0.000981643,0.019603467
ATXN2L,6649.069138,-0.190820739,0.072389885,0.000983435,0.019603467
TMBIM1,12257.8576,-0.133708333,0.046770545,0.000984061,0.019603467
PSMA3,1691.977046,0.23762986,0.095296724,0.000984093,0.019603467
PLSCR3,568.1845703,-0.261422979,0.106788539,0.000985584,0.019603467
ABCC5,2758.73525,-0.242729406,0.097444997,0.000994339,0.019738886
ANXA1,16746.25972,0.195319419,0.074592037,0.000996792,0.019748941
ADAMTS10,169.4089792,-0.492247838,0.222262124,0.000998695,NA
TMEM267,310.0586958,0.313506927,0.134011996,0.001003851,0.019850031
CYRIB,3748.277951,0.163507413,0.059934692,0.001009911,0.019930998
IL18,568.2240719,0.241761585,0.097853987,0.001024277,0.020175265
RNASE4,178.5797824,-0.488363164,0.224725178,0.001029098,NA
GGCT,998.5268803,0.19736962,0.076094006,0.001031675,0.020281612
SCAP,2296.541838,-0.191872041,0.073286718,0.001038455,0.020364216
GARRE1,1335.541629,-0.234824637,0.094264024,0.001039892,0.020364216
IGF2,176.5030265,-1.049446307,0.501843009,0.001045324,NA
SELENOO,1129.57389,-0.18863569,0.071811574,0.001045683,0.020438159
JMJD8,1442.124201,-0.17352632,0.064458295,0.001051137,0.020505259
PIMREG,222.1645548,-0.313933015,0.134580924,0.001056093,0.020534273
CD81,42459.48431,-0.177005869,0.067677286,0.001056673,0.020534273
ALDH16A1,2367.149395,-0.210903266,0.083193032,0.001059467,0.02054527
MTIF2,1419.037727,0.149128146,0.053668572,0.00106129,0.02054527
MTMR6,1547.599348,0.205274136,0.079358223,0.001066353,0.020603974
PPP4R3B,2561.536047,0.184678751,0.07030726,0.001070056,0.020627452
VPS52,1354.238396,-0.235193322,0.094380414,0.001071635,0.020627452
CDK5RAP3,3572.411562,-0.174126261,0.065341224,0.001076365,0.020652975
PEX13,1109.150684,0.18728171,0.07160775,0.001077033,0.020652975
MICOS10-NBL1,125.4611362,-0.513973743,0.236857519,0.00107716,NA
TMEM259,8952.393966,-0.193199968,0.074805382,0.001080565,0.020681599
SAMD1,1541.057241,-0.210451355,0.082570416,0.001085092,0.020709828
MRI1,673.7940871,-0.274477507,0.114799816,0.001088067,0.020709828
TNFRSF14,4815.817291,-0.217077445,0.086716102,0.001088164,0.020709828
FASTKD2,701.1832803,0.259331729,0.108429188,0.001094873,0.020798481
EXOSC8,763.2374323,0.254615107,0.105745479,0.001101114,0.020877941
SLC25A24,2989.585412,0.177917852,0.067826113,0.001103881,0.020891356
LMF2,2761.773103,-0.196385433,0.076985063,0.001115791,0.02107743
C1QBP,2400.627378,0.165179505,0.06190362,0.001117966,0.021079271
CENPN,799.6512523,0.2399128,0.098594949,0.001126193,0.021189436
PTBP3,3289.658327,0.15813557,0.058334401,0.001127987,0.021189436
G6PD,3502.720716,-0.181809477,0.073585396,0.001130607,0.021199405
REC8,449.5638553,-0.256326222,0.106916965,0.001141313,0.021330769
LPCAT1,1324.740043,-0.180530088,0.068841631,0.001145478,0.021330769
HMOX1,4645.322002,-0.175003136,0.066213329,0.001147171,0.021330769
KIAA0232,1734.040279,0.230586464,0.094002397,0.001148155,0.021330769
TMC6,7384.519305,-0.202438091,0.080884169,0.001148955,0.021330769
RIF1,1559.05327,0.18373608,0.06987046,0.001151361,0.021330769
OSCAR,3493.777723,-0.23356718,0.094443916,0.001152333,0.021330769
CAPZA1,8047.185608,0.186156263,0.07176322,0.001158857,0.021409476
SPSB3,863.0766978,-0.250820673,0.104165146,0.001162661,0.021409476
CYSLTR1,647.4654953,0.226715126,0.092004456,0.001162916,0.021409476
SENP5,1275.783398,0.219242689,0.088305384,0.001167909,0.021462447
ATXN7L2,209.2172271,-0.317176629,0.139643683,0.001181337,0.02166995
NOTCH1,5773.264203,-0.257088445,0.107701129,0.001190487,0.021798371
MMS22L,308.4610945,0.320240422,0.142371281,0.001196325,0.021865805
RCN3,1204.9114,-0.210493868,0.084123335,0.001201301,0.021908136
RPL26,7999.701032,0.224710864,0.091813133,0.001204395,0.021908136
PIK3R6,445.9953124,-0.25979733,0.109538242,0.00120512,0.021908136
ACSF2,2076.706388,-0.158126861,0.059000983,0.001213975,0.022029636
ZNF579,955.7669371,-0.320247385,0.142281921,0.001228366,0.022223966
ERH,2864.761653,0.219086945,0.089165223,0.001229066,0.022223966
ASNS,1287.670734,0.244523544,0.101537332,0.001231419,0.022226888
NDUFA4L2,71.9088733,0.533863451,0.259787185,0.001237024,NA
PTP4A2,5091.131391,0.160462227,0.060145659,0.001239216,0.022327893
ACTR2,26873.83109,0.137141135,0.04964689,0.001258066,0.022566157
PRAM1,4561.997339,-0.22419894,0.091753962,0.001258878,0.022566157
CAD,2551.242138,-0.248639694,0.104557419,0.00125956,0.022566157
COL1A2,2087.081962,-0.298962059,0.131118607,0.001261449,0.022566157
PEX6,940.7332559,-0.215880067,0.088237428,0.001263562,0.022566157
TRIM28,7765.015933,-0.195690181,0.077747251,0.001272819,0.022691523
ATP5F1C,3227.406068,0.192478419,0.075082374,0.001284931,0.02284552
ZNF721,441.5457245,0.270063829,0.116426439,0.001285961,0.02284552
AP1S2,2550.563927,0.273413895,0.118722794,0.001296975,0.022959215
EPC2,823.9207585,0.182124152,0.070965197,0.001297553,0.022959215
SF3A2,1953.112189,-0.229588061,0.095001535,0.001300052,0.022959215
BOLA2,424.360467,0.296134633,0.131489463,0.001303489,0.022959215
MYBBP1A,1670.21692,-0.258425427,0.110206291,0.001303678,0.022959215
DBP,539.8003148,-0.266119557,0.116231542,0.001308871,0.022978407
COA7,1250.02902,0.180984459,0.070572499,0.001312694,0.022978407
RASA4B,2760.928524,-0.284787809,0.12445418,0.001312754,0.022978407
CEP350,2579.00889,0.179867893,0.070050206,0.001313828,0.022978407
HSPH1,2541.264657,0.166951254,0.063722534,0.001316973,0.022993757
PPRC1,1480.537044,-0.177704808,0.068823145,0.001326474,0.023116229
GABPA,1291.167854,0.168747844,0.064674715,0.001328545,0.023116229
FBXW5,5089.864366,-0.164066836,0.063304164,0.001343492,0.023336266
TMEM87B,5490.996893,0.156852222,0.059105488,0.001350059,0.023400773
MEF2D,2935.561516,-0.222521378,0.091724545,0.001351819,0.023400773
TFEC,5194.387557,0.175909363,0.068982179,0.001357307,0.023455746
ATP13A1,5459.602207,-0.224207067,0.095623802,0.001371182,0.023647227
GHDC,837.8366031,-0.17696123,0.068823893,0.00137305,0.023647227
RFC4,381.8282755,0.257027346,0.11117605,0.00138534,0.023794805
HGH1,851.5952561,-0.279375493,0.122028959,0.001386615,0.023794805
VPS54,890.4500521,0.184019249,0.072675818,0.0013894,0.023794805
BLOC1S1,1142.509335,0.212069795,0.087303199,0.001391002,0.023794805
RASA2,619.4544262,0.231376386,0.097566301,0.00139911,0.023893212
SRSF10,2240.995027,0.151076669,0.056742844,0.00141445,0.024074918
DCK,1212.761139,0.159739966,0.060812676,0.001417754,0.024074918
UBALD1,1650.205897,-0.207018016,0.084631364,0.001417799,0.024074918
RTEL1-TNFRSF6B,383.5985695,-0.366646826,0.175211191,0.001419243,0.024074918
ACE,3543.295448,-0.239380481,0.099451499,0.001424429,0.024108293
NADK,6076.4389,-0.170634394,0.066010744,0.001425964,0.024108293
ACP2,8013.359654,-0.156882183,0.059557517,0.001430629,0.02414693
FEN1,971.1082401,0.180535366,0.071775676,0.001438446,0.024238529
VPS29,2692.425064,0.205831798,0.084289359,0.001443095,0.024266189
CHST12,995.6960019,-0.254090617,0.109820427,0.001444872,0.024266189
MAD2L1,687.3396765,0.265799565,0.117855054,0.001452543,0.02435471
PRMT7,805.9976088,-0.213986372,0.086695167,0.001461141,0.024458439
UEVLD,841.0951322,0.198675411,0.080854535,0.001463741,0.024461595
REXO1,1801.148256,-0.214660991,0.089118642,0.001468477,0.0244938
NHERF1,990.9709047,-0.211846051,0.08760707,0.001470497,0.0244938
SBF1,3943.934935,-0.216346158,0.09187165,0.001484458,0.024685805
HAT1,1186.18172,0.184296852,0.075593711,0.00149767,0.024810778
AZIN1,3123.423006,0.16042142,0.061740408,0.001497922,0.024810778
HSPA9,11671.04803,0.16977857,0.066367167,0.001503976,0.024810778
TRAM1,7300.465482,0.13085785,0.047809206,0.001505127,0.024810778
LRPPRC,3751.139327,0.185877098,0.07458771,0.001505552,0.024810778
MBTPS2,895.1491999,0.199018307,0.081449754,0.001506648,0.024810778
SLC12A9,2276.945334,-0.198319868,0.081262874,0.001512399,0.024817007
LARP4,1767.350824,0.206510533,0.085525368,0.001514104,0.024817007
SKIC3,1956.179163,0.167814925,0.06541387,0.001514916,0.024817007
PPTC7,1697.906494,0.14922781,0.056333985,0.001516812,0.024817007
SCUBE2,39.64286585,0.732971575,0.396890248,0.001520548,NA
FAM193B,1214.844237,-0.259828348,0.114265893,0.001523296,0.024882957
NPAT,585.2759874,0.210647345,0.087690766,0.001527855,0.02491581
ZMYND11,2094.44092,0.166274526,0.064755322,0.00153022,0.02491581
FAM89B,1837.429987,-0.209230888,0.086764309,0.001536063,0.024970876
RUNX3,1994.37231,-0.321888407,0.151589445,0.001542534,0.025035952
ANAPC2,1600.440016,-0.23192791,0.09857335,0.001546811,0.025065256
EXOC4,2515.287443,0.18613552,0.075057531,0.001550178,0.025079753
MBD3,3459.214199,-0.183105179,0.07321796,0.001554479,0.025109292
STAG1,1214.280321,0.156080979,0.059959361,0.001566452,0.025262463
MGAT1,18294.70537,-0.19522007,0.080110369,0.001570093,0.025280994
YJU2B,840.8397311,-0.201550706,0.083179586,0.001574759,0.025315929
IPCEF1,148.1468912,-0.427576487,0.212837274,0.001576668,NA
CASP8AP2,586.7827961,0.214915276,0.090593119,0.001584344,0.025429719
CUX1,4415.419453,-0.192488542,0.080480497,0.001589142,0.025466441
DPP9,5087.431762,-0.186758146,0.074583342,0.001598284,0.025535959
ZDHHC12,1233.297983,-0.191641603,0.078025846,0.001598515,0.025535959
DENND1C,1182.126132,-0.221898765,0.094349627,0.001603318,0.025572417
NR1H3,6731.649921,-0.137580397,0.051468372,0.001605878,0.025573035
DYM,970.7554678,0.230108658,0.100116933,0.001609343,0.025583644
CHST11,9636.799822,-0.275072073,0.119236362,0.001616103,0.025583644
CCDC22,1016.029212,-0.192097762,0.078241875,0.001618301,0.025583644
ADAM32,245.2236127,0.34706645,0.167223619,0.001622823,0.025583644
TARS1,5210.006196,0.182359636,0.073681908,0.001625928,0.025583644
POLRMT,2170.318311,-0.205088333,0.085491642,0.001627238,0.025583644
COL6A2,23082.86499,-0.184794761,0.07514068,0.001631427,0.025583644
FHIP2B,1481.431468,-0.210625161,0.089130984,0.001631662,0.025583644
TOP2A,4298.108511,0.126760852,0.046818401,0.001632248,0.025583644
SLC4A7,1988.964196,0.202247193,0.084299174,0.001634188,0.025583644
COG3,674.4816189,0.283739712,0.130585214,0.001634286,0.025583644
U2AF2,5940.215874,-0.189494486,0.075919797,0.001638549,0.025610842
H2AZ1,6984.130275,0.151850365,0.05942204,0.001646688,0.02566446
HCFC1,4049.105559,-0.216149389,0.094835811,0.001647039,0.02566446
BOLA2B,194.1312884,-0.513430096,0.266527371,0.001648906,NA
RENBP,3234.860936,-0.145183098,0.055080347,0.001658033,0.025759104
TRPT1,374.9693061,-0.255004985,0.114048036,0.001658192,0.025759104
