,baseMean,log2FoldChange,lfcSE,pvalue,padj
SLC5A2,9.859608656,0.015079977,0.103934409,0.23004531,NA
TNFSF10,309.4856944,0.061725992,0.106019968,0.230179386,0.46517557
CENATAC,424.1233391,-0.067441044,0.080525762,0.230204602,0.46517557
COMT,6583.742645,-0.048190911,0.045617508,0.230354398,0.465404706
KIF1C,4673.722432,0.056452004,0.054630048,0.230533443,0.465692854
KCNJ5,251.6695029,-0.065137097,0.101342059,0.230685146,0.465925686
TYW1,253.8487768,0.067731289,0.094459201,0.230790109,0.466047729
UBC,46030.53913,0.049675359,0.04623063,0.230818476,0.466047729
SAMD3,8.026916261,-0.019298772,0.104413472,0.23087029,NA
ASF1B,619.3111182,0.066875082,0.078917181,0.230870394,0.46607895
URI1,1004.696901,0.062930502,0.067502965,0.231005168,0.466277404
ERVH48-1,24.05399312,0.036030581,0.107197528,0.231236709,NA
GOLGA1,768.3805583,0.064317236,0.06960793,0.231249299,0.466646393
SLC9A8,864.3662239,-0.064060941,0.070132026,0.231294234,0.466646393
EHD4,3127.073671,0.05353603,0.05112591,0.231314384,0.466646393
SLC23A2,3024.609432,0.047638193,0.044791994,0.231333972,0.466646393
TPTEP2,8.817809046,-0.01813219,0.104294487,0.231348641,NA
TMEM266,103.4373163,0.060429348,0.105852242,0.231400316,0.466706584
NAXE,1158.902418,-0.061923237,0.065796178,0.231569261,0.466926148
HGSNAT,2499.354469,-0.062763327,0.067337059,0.231599173,0.466926148
NIPAL2,778.4855974,0.067821775,0.088905717,0.231618743,0.466926148
DACT3,127.3591108,-0.064245245,0.102149116,0.231685381,0.466984721
ANKRD49P2,32.38240332,0.037900738,0.107464067,0.23172545,0.466984721
BORA,242.2043456,0.067265668,0.092211764,0.231757376,0.466984721
DNAJC22,17.74497236,0.027836932,0.105719925,0.23183646,NA
DNAH10,79.0940712,-0.044042895,0.10815736,0.231913146,0.467224957
BRCA1,854.6634734,0.063113138,0.067263652,0.231960223,0.467246171
C1S,193.453113,0.062187133,0.102459811,0.23206147,0.467376479
UBE2D4,566.8380948,-0.067837322,0.093232403,0.232118076,0.467416853
GAN,329.2849065,-0.059985738,0.105807713,0.232781636,0.468679247
TMEM223,350.9871263,-0.066468505,0.078868624,0.232842024,0.468685819
KMO,778.1034111,0.067678878,0.088480547,0.232858218,0.468685819
H2BC4,58.12497017,0.052424849,0.108231044,0.232968554,0.468834089
THOP1,1535.099569,0.059599563,0.060120605,0.233094861,0.46900044
RIOX2,645.2511768,0.067917839,0.084757729,0.233140682,0.46900044
PTTG1,439.3282423,0.066858505,0.08023266,0.233161267,0.46900044
RPL12P16,13.61358085,-0.027702376,0.105731217,0.233213826,NA
ZNF333,474.7420533,0.065134155,0.075049632,0.233454682,0.469483841
LYZ,30983.9479,-0.057579461,0.064985636,0.23347503,0.469483841
ANKRD13A,1832.958698,-0.052190637,0.050140355,0.233512047,0.469484436
MAP3K15,13.33232392,-0.023006715,0.104921809,0.233621116,NA
LRRC1,30.13646139,-0.037705395,0.107310926,0.233659966,NA
LYSMD1,111.3704371,0.061202125,0.105237618,0.233729493,0.46984773
BEND3P1,8.074422645,0.020283095,0.10458317,0.233759579,NA
PDE6B,193.8465073,-0.060984332,0.105300055,0.233865691,0.470047612
SH2D6,12.13553309,-0.023380289,0.105003824,0.233945927,NA
RASSF8,866.0140326,0.066840555,0.092746434,0.234002083,0.47024782
GPX2,9.670050772,0.018191953,0.104285814,0.234041654,NA
SCRIB,2028.455039,-0.066396303,0.079352028,0.23429594,0.470742703
ABHD16B,299.5437594,-0.067639736,0.09157925,0.234336571,0.470742703
ECPAS,3883.889827,0.051870329,0.049916459,0.234358804,0.470742703
PEX5,508.3304079,0.065934269,0.077094784,0.234412997,0.470777594
PTMA,25226.10465,0.060633565,0.063440917,0.234456255,0.470790516
SCAF11,4273.411012,-0.046082732,0.041874438,0.234552654,0.470910127
KLRK1,9.70820264,0.023054478,0.104961874,0.234621684,NA
ZNF777,651.0875676,-0.065500763,0.075821809,0.234689031,0.471109949
ASCC3,1341.012142,0.064680292,0.073194421,0.234843716,0.471194398
TOP2A,4298.108511,0.046666702,0.043334379,0.234855402,0.471194398
TTC1,1397.321717,0.062505993,0.067025565,0.234877895,0.471194398
ARHGAP24,95.09535667,-0.049056695,0.108212834,0.234878521,0.471194398
ZNF615,186.9081029,0.062076619,0.103988134,0.234956216,0.471276314
CPB2,19.08722462,-0.027398157,0.105607797,0.234988811,NA
H3C10,28.50124484,-0.038050466,0.107324574,0.235182881,NA
MAN2A2,2480.229771,-0.064944872,0.074066417,0.235213359,0.471649795
DUX4,11.88886927,0.024579362,0.105187348,0.235253558,NA
SHF,60.88291836,-0.041327063,0.107674615,0.235261666,0.471649795
DAZAP2,6887.461877,-0.053294715,0.048825804,0.235297964,0.471649795
RNASEL,621.9660433,-0.061867435,0.066469338,0.235345853,0.471649795
SRGAP2C,866.953957,0.066504244,0.092590441,0.235379683,0.471649795
ARID3B,627.7208849,-0.064671873,0.073305566,0.235390976,0.471649795
MAP3K7,1272.686894,0.056802588,0.057589202,0.235400652,0.471649795
GIPR,114.5361132,0.046919525,0.108241123,0.235740374,0.472256453
OR8G1,9.766001983,-0.023156361,0.104965163,0.235767122,NA
PELI1,823.4652734,0.060360507,0.063220057,0.235784868,0.472271586
TMEM120B,390.713989,0.064707655,0.07721894,0.236010928,0.4725673
RRN3,965.2218174,0.05916906,0.061439038,0.236016309,0.4725673
AREG,12.70419046,0.024853372,0.105228478,0.236023786,NA
SIRPD,24.07876372,0.031869019,0.106359417,0.23604358,NA
PRRC2A,9544.328783,-0.055322374,0.054499385,0.236048939,0.4725673
CEACAM19,74.91138072,0.045528632,0.108271967,0.236080356,0.4725673
GUCY2C,22.34361845,0.035800423,0.106992376,0.236097144,NA
CALHM6,249.105689,0.064980953,0.099515296,0.236156245,0.472645208
ERI1,672.6497056,0.064365807,0.096334,0.236360914,0.472980793
ECE1,312.0134559,0.066944674,0.084134142,0.236466077,0.473117183
MVD,1101.394044,-0.065888229,0.07872089,0.236547346,0.47320573
UQCRQ,1489.931518,0.060905469,0.064621245,0.236732268,0.473501573
NDUFA9,1555.00638,0.063331201,0.070629882,0.236817321,0.473597599
E2F5,108.7052941,0.049365649,0.108089904,0.236885426,0.473659709
GSTCD,347.5639173,0.066722003,0.093336829,0.237072156,0.473958954
CREM,515.006796,0.066105323,0.082055402,0.237217329,0.474140168
SSBP4,2904.214649,-0.062657749,0.06812287,0.237260902,0.474140168
AAGAB,681.1481704,0.06501574,0.073818956,0.237274055,0.474140168
TIPIN,123.2709128,0.061112232,0.104244147,0.23735066,0.474219127
MPV17L,549.9283435,0.066386528,0.080132038,0.237413944,0.474271448
AVEN,306.7825685,0.066575414,0.093147296,0.237656699,0.474682221
TAF4,661.4372098,-0.06590822,0.085867923,0.237726962,0.474683572
SEPSECS,687.2206902,0.064856873,0.071056416,0.237731632,0.474683572
ANKHD1,2757.971976,0.050779857,0.050771604,0.237828994,0.474796169
HAUS8,398.0386183,-0.066762605,0.08473631,0.237885713,0.474796169
ANXA2R,54.17195718,-0.048547034,0.108171483,0.237899434,0.474796169
FGD2,2812.725802,-0.062783015,0.069286497,0.237962734,0.474848378
CFAP107,10.71531564,-0.022525938,0.104832981,0.238019116,NA
SEC11C,1067.436996,0.065604134,0.078151449,0.238070107,0.474988501
C8orf76,708.0297425,0.061485523,0.066074014,0.23826019,0.475293576
ASIC1,76.96042841,0.037941413,0.107229108,0.238297439,0.475293723
NBPF11,522.250137,-0.065536378,0.07848242,0.238344038,0.475312513
POTEH,7.317443324,-0.020854187,0.104617698,0.23840648,NA
ATG12,1147.228511,0.064016238,0.072919698,0.238454257,0.475458153
DENND6A,887.5049103,0.071538895,0.092818961,0.238544709,0.475564339
VNN1,513.2183781,0.066699308,0.086039245,0.238621328,0.475642919
LYPLA1,2076.322184,0.05464302,0.054582876,0.238691752,0.475709128
DNM1L,1667.868404,0.06393401,0.070882286,0.238790311,0.475812155
TTC12,164.2519456,-0.061085318,0.103923733,0.238844893,0.475812155
GOLGA8B,375.7892451,0.066119825,0.094221657,0.238855097,0.475812155
TCAP,13.72204952,-0.026921562,0.10549728,0.238881197,NA
PRR3,320.5478738,0.065351365,0.0966302,0.239053987,0.476134167
SLC6A11,11.59312895,-0.022563501,0.104843824,0.239131965,NA
LSM6,1053.461015,0.065355049,0.077747334,0.239165,0.476281079
CERS5,1392.863802,0.061389994,0.066645994,0.239276599,0.47642911
OAS1,7381.926717,0.06184,0.074800612,0.239348624,0.476498311
GPRIN2,21.34567679,-0.032601848,0.106414027,0.239393742,NA
CA5A,16.35198327,-0.028738044,0.105776364,0.239401151,NA
HERPUD2,1311.347003,-0.058564348,0.06076573,0.239483308,0.476692215
NPNT,15.31373307,0.01656942,0.104030404,0.239487826,NA
GPRASP1,30.35806819,0.031891067,0.106271247,0.239532283,0.476713957
GRB2,13987.10253,-0.054868496,0.054833965,0.239568805,0.476713957
HFE,547.9472261,-0.066726595,0.087980056,0.239698613,0.47684056
RIPK3,966.3304843,0.05947457,0.062705805,0.239720358,0.47684056
SPRING1,4360.226953,-0.058455046,0.060935905,0.239744319,0.47684056
ANKRD54,803.1375196,0.058078275,0.06021519,0.239879364,0.476881417
MTIF2,1419.037727,0.05023525,0.048341812,0.239949791,0.476881417
GATM,1487.337971,-0.058417145,0.060870044,0.239959983,0.476881417
NUDCD3,1662.938236,-0.061750308,0.067574089,0.239960866,0.476881417
SETD6,332.0386447,0.064575326,0.098339367,0.239964369,0.476881417
PRDX5,3587.878015,0.051523296,0.049527313,0.239988662,0.476881417
FDFT1,2084.434816,0.065645133,0.075441599,0.240167532,0.477162687
WNT11,8.932483566,-0.018271941,0.104251964,0.240225548,NA
UBR2,1786.946977,0.053399693,0.052880306,0.240410027,0.477535881
NUP37,356.0750207,0.06552586,0.078875585,0.240430072,0.477535881
MARCHF1,3510.015711,-0.054594274,0.054124599,0.240476082,0.477553076
SERPINA1,11121.58363,-0.06081626,0.067321083,0.24074189,0.478006689
RRM2B,2018.775375,0.060398331,0.064862967,0.240844397,0.478135966
CSDE1,13984.56845,0.052184455,0.05190519,0.240987666,0.478346112
LGI4,9.662927589,0.020381655,0.104523748,0.240994415,NA
RAB28,268.650489,0.066388638,0.086048915,0.241087318,0.478396274
MFSD11,1100.666199,-0.057040025,0.058652926,0.241087774,0.478396274
PLA2G4F,9.527078807,-0.023085054,0.104905745,0.241203903,NA
VNN2,172.9457716,-0.061357085,0.102846992,0.241267398,0.478678411
ACCS,193.655708,-0.060226227,0.103742764,0.241469069,0.479004197
ADAM17,3916.381379,-0.053220573,0.052905715,0.241571216,0.479132484
GLDC,23.35693367,0.034891637,0.106718847,0.241627798,NA
MYOCOS,12.09904759,-0.021268808,0.104577473,0.241678391,NA
HEXIM1,2263.044092,0.050785786,0.049477338,0.241879601,0.47955374
IDH1,9695.239072,-0.045925574,0.046596595,0.241896899,0.47955374
FOXO6,9.222803089,-0.021685198,0.104663004,0.241929854,NA
SLC29A2,168.5343729,0.057379561,0.106257234,0.24193715,0.47955374
ZHX1-C8orf76,33.29713065,-0.040115808,0.107309088,0.241948058,0.47955374
SMOX,1160.135738,0.069338771,0.077718929,0.24200371,0.47955374
WDR45B,2067.422924,0.048843495,0.046861423,0.242008661,0.47955374
RBSN,856.1021035,0.064061685,0.075457536,0.242066688,0.479594391
CTIF,758.4631548,-0.065169945,0.074413314,0.24217142,0.479700156
GLUD1,6630.542849,0.045696172,0.043147172,0.242195112,0.479700156
USP48,1297.526059,0.062909226,0.070638903,0.242242154,0.479719011
DNAH12,15.08634591,-0.028122067,0.10564034,0.242261848,NA
RIOK1,615.8839436,0.06468395,0.077038736,0.242313366,0.479737248
FAM72C,76.11907806,0.037690641,0.107112226,0.24232641,0.479737248
RAI1,657.8477213,0.065227248,0.094111678,0.242544365,0.480094396
ADGRL3,23.21108615,-0.023399392,0.10489202,0.242747795,NA
SDAD1P1,24.58619512,-0.036347996,0.106862658,0.242860549,NA
EZH1,1229.703863,-0.056820659,0.058751102,0.242875429,0.480675287
C1orf216,719.5252476,0.065952906,0.084969037,0.242981465,0.480718553
NDOR1,1332.992793,-0.064702841,0.081709291,0.242994194,0.480718553
HSD17B1,539.2425234,-0.063669374,0.073896623,0.243037687,0.480718553
BRIP1,436.2550623,0.064309135,0.096909207,0.243075815,0.480718553
OR6Y1,39.80881366,-0.04036443,0.107340323,0.243085291,0.480718553
SGIP1,60.67510411,0.033424564,0.106414366,0.24330642,0.481081438
NME4,1178.90244,-0.058873307,0.06254955,0.243464308,0.481280593
CYB5RL,347.4787157,-0.065925888,0.089710829,0.24348243,0.481280593
A1BG,404.3224914,-0.065940988,0.084670224,0.243547724,0.481335238
TIAM2,76.89456785,0.051257044,0.107422137,0.243895321,0.481916974
SRPK2,1135.15507,-0.061772913,0.069033775,0.243944837,0.481916974
DOCK7,1187.998036,0.029392147,0.103551713,0.243955155,0.481916974
CFAP126,98.85909039,0.056959846,0.105856043,0.2440542,0.48203815
ZP3,21.09594024,0.030711206,0.106004148,0.244075129,NA
NUDT5P1,15.15549199,0.0286208,0.105722777,0.244155918,NA
RTCB,3890.850174,0.058201631,0.061222261,0.244200956,0.482234892
SNX5,3460.247864,-0.058857035,0.063238751,0.2442315,0.482234892
NBPF12,839.5541288,-0.058640528,0.062217405,0.244266966,0.482234892
MRTFA,2770.629509,-0.060439789,0.065898033,0.244371735,0.482367243
ACMSD,13.61887577,0.026946786,0.105503314,0.244381156,NA
EPS8L1,407.62354,-0.064197652,0.097568691,0.244525048,0.482595359
RIC1,1448.321514,0.062323463,0.069245841,0.244628814,0.482725635
AMER1,223.0263616,-0.06680721,0.094255239,0.244765307,0.482920439
KAT8,1141.959334,-0.051902203,0.051512128,0.24486117,0.482964009
RANBP3,2374.246811,-0.056240125,0.058142523,0.244874832,0.482964009
LRRC42,384.2312969,0.06581158,0.086915709,0.244900717,0.482964009
VAV1,4761.02913,0.042128967,0.039189724,0.244990347,0.483066253
PCDHGB2,12.59847704,-0.025638121,0.105233042,0.245003432,NA
HOMER3,1418.66214,0.062962073,0.071853022,0.245082649,0.483173735
COQ10A,130.4885374,-0.060941415,0.102391809,0.245187353,0.48328871
ANKRD27,665.8617394,0.063441853,0.074133404,0.245216571,0.48328871
ZNF726,23.89428976,0.031626693,0.106144133,0.245221301,NA
MTMR2,1008.080524,0.062363872,0.071003068,0.245394104,0.483546959
CFAP97,646.761133,0.06369226,0.07496159,0.245423247,0.483546959
SAE1,2464.166398,0.049861858,0.049152408,0.245716561,0.484050267
LDLRAP1,1020.018345,-0.065278939,0.082242823,0.245910747,0.484358173
ZNF667,63.91483002,0.044994675,0.107558661,0.246056513,0.484570627
COPS3,1261.56315,0.061773436,0.069595502,0.246221816,0.484821487
CDAN1,623.5894717,-0.06413049,0.095740318,0.246562513,0.485417574
ERV3-1,215.8348259,0.064648335,0.094487666,0.246701023,0.485615485
ZC2HC1A,203.7223621,0.064027071,0.093593247,0.246940564,0.486012179
FYCO1,1179.952434,0.057228649,0.060387496,0.247006337,0.486066804
MAMSTR,13.46841813,-0.027605469,0.105501475,0.247098319,NA
SHPK,742.9488777,0.056739429,0.060297666,0.247155892,0.486234384
TDRD1,31.94118243,0.038910753,0.107083602,0.247167561,0.486234384
GTF2H5,582.7565502,0.065061171,0.079790864,0.247362298,0.486542612
CIMAP1C,16.25929407,0.025524772,0.105211255,0.247384002,NA
SUN2,10176.18656,-0.057975965,0.062054208,0.24761831,0.48697125
SECISBP2L,2052.380194,0.059722806,0.065367502,0.247699017,0.487055049
KIT,22.1193508,0.023030104,0.104816402,0.247720902,NA
FRG1HP,74.77775081,0.05267231,0.106600125,0.247782582,0.487144442
UBE4A,2134.504411,-0.048846684,0.047626077,0.247966835,0.48735807
NINJ1,3604.60657,-0.060695183,0.06748447,0.247967481,0.48735807
GGT7,552.276964,-0.064973677,0.083484703,0.248018611,0.487383638
PCNX3,2717.759718,-0.064474451,0.082810495,0.24807032,0.487410333
ARMCX5-GPRASP2,9.525422838,0.013118111,0.103687839,0.248072037,NA
RRP9,415.0920349,0.062835004,0.073496975,0.248417144,0.48797992
RRBP1,8746.962004,0.057159224,0.059978444,0.248436551,0.48797992
TSPAN11,19.46018396,-0.023224409,0.104793534,0.248695918,NA
KLC3,14.45377269,-0.025889501,0.105214842,0.248830813,NA
NDUFAF1,654.9991082,0.062938052,0.074121604,0.248875936,0.488767871
APOBEC3A,8.808934256,0.019655541,0.104408474,0.248928812,NA
CERCAM,723.8405506,-0.064511239,0.081054622,0.249206578,0.489301487
DNMT1,7641.391266,0.066511961,0.071611141,0.24923731,0.489301487
ANXA7,2403.835865,0.052715233,0.053393259,0.249262463,0.489301487
ADIPOR1,3222.559257,-0.045967026,0.044195769,0.249375556,0.489448339
MRPS28,628.0359725,0.063120817,0.07516626,0.249534677,0.489685471
MTERF4,883.7689649,0.060255316,0.067075097,0.249624507,0.489767465
AHRR,154.0884693,-0.04826989,0.10740254,0.249702012,0.489767465
SKP1,1906.363186,0.067873232,0.08838502,0.249710955,0.489767465
TRIO,7083.222632,0.058369843,0.061096341,0.24975845,0.489767465
ATG13,2807.323334,-0.053562458,0.054824818,0.249767999,0.489767465
CCL28,13.02285208,-0.024456053,0.104987606,0.249810994,NA
RAB3IL1,1225.304665,-0.060835135,0.067693089,0.249837726,0.489794341
OR5AN1,15.70446413,0.028139236,0.105565892,0.249847012,NA
MRPS16,1645.003222,0.058379276,0.062662288,0.249893126,0.489794341
POLR3F,258.7078813,0.065311738,0.090921908,0.249934791,0.489794341
NMNAT1,598.3319707,-0.064225702,0.079279306,0.249934946,0.489794341
DVL3,5295.70505,-0.062103037,0.070500599,0.24999208,0.489807469
ISY1,853.010383,0.060931874,0.075343925,0.250018267,0.489807469
DUOX1,23.723283,0.02867105,0.10553888,0.250209844,NA
RPL29,10380.06606,0.054467912,0.055610895,0.250232398,0.490098509
PINLYP,119.6112994,0.060669191,0.102086565,0.250276442,0.490098509
NAIPP1,32.3814407,-0.032829496,0.10619248,0.250357566,0.490098509
NAIPP3,32.3814407,-0.032829496,0.10619248,0.250357566,0.490098509
MTPAP,580.3430764,0.06522133,0.087457217,0.25040481,0.490098509
NPIPB4,702.8056849,0.063765493,0.078305266,0.250417508,0.490098509
TEAD3,35.68696749,0.04093662,0.107043639,0.250435163,0.490098509
DRP2,7.104582573,-0.019008795,0.104295947,0.250485532,NA
ZNF114,93.28232211,0.047627231,0.107237468,0.250538732,0.490206349
ZNF549,198.4177289,-0.064547995,0.090989016,0.250566953,0.490206349
MRGBP,506.8667089,0.061550977,0.070140386,0.250616195,0.490227671
COX11,571.3318721,0.064718256,0.083107764,0.250672714,0.490263217
UBN2,636.7983878,-0.06499775,0.088270605,0.25081553,0.490467506
FOXP1,926.4903398,0.058253659,0.063122787,0.250877722,0.490514097
NLGN3,167.9544317,-0.058754099,0.103136979,0.251032863,0.490681631
MRPL18,967.7200633,0.055046,0.057455345,0.251040168,0.490681631
TAFA2,24.85764801,-0.031538878,0.105958039,0.251109086,NA
LCA5L,24.26208363,-0.029743065,0.105687294,0.251139769,NA
LARS2,996.7350604,-0.062330639,0.073467492,0.251487594,0.491481029
DIRAS2,100.5689179,0.052810409,0.106168365,0.251786026,0.491989048
MYO1E,7530.395818,-0.050689983,0.05085927,0.251866594,0.492071272
ZDHHC15,73.86316527,-0.049431499,0.106793735,0.251906354,0.492073757
SBNO2,4645.205079,-0.061281013,0.070600244,0.251958457,0.492100348
GHRL,50.83055914,0.0390768,0.106852827,0.2520579,0.492219376
FRMD6,182.695826,-0.060919165,0.100508138,0.252339367,0.492573503
PTPRU,66.12697041,-0.037727829,0.106713224,0.252362971,0.492573503
PAK6,37.4700673,-0.036609206,0.106572561,0.25236644,0.492573503
SF1,6195.053629,0.050279662,0.050178902,0.252393353,0.492573503
RTCA,1363.453422,0.051890865,0.052706508,0.252608923,0.492874037
CFDP1,853.4088717,-0.061645932,0.069880893,0.252651593,0.492874037
CDK16,2217.126874,-0.058469042,0.06436851,0.252662998,0.492874037
PLA2G4B,105.3407357,-0.045933469,0.107131416,0.252757626,0.492983409
CHSY3,41.70226513,-0.033365501,0.106192025,0.252826323,0.493042181
EPB41L5,22.09288625,0.020856851,0.104461775,0.252844901,NA
SPAG9,3561.12482,0.053156541,0.054695079,0.252910485,0.49313109
TCHP,880.3885491,0.0616104,0.071259673,0.25301314,0.493256023
SCFD1,1494.326667,0.06005457,0.066892235,0.253094917,0.493340221
SEC61A2,224.0227248,0.063634113,0.094064625,0.253249769,0.493566814
PAX3,8.242110855,0.018710896,0.104246047,0.253250812,NA
MATN2,22.94618599,-0.028530889,0.105443709,0.253313989,NA
TRIM32,341.5807765,0.062859926,0.095647845,0.253420581,0.493774821
SRD5A3,1243.298307,-0.062081148,0.073781474,0.253433741,0.493774821
CPT1C,14.50072693,-0.021334181,0.10456488,0.253464306,NA
AURKC,30.43462689,0.035073736,0.106370993,0.253649884,0.49405771
HAUS1,401.5659799,0.064358188,0.087207123,0.253659575,0.49405771
GUSBP13,39.46436203,0.04314284,0.107091977,0.253694867,0.49405771
COLGALT1,17856.85456,-0.06103332,0.070511035,0.253804878,0.494196674
