,baseMean,log2FoldChange,lfcSE,pvalue,padj
ASB18,11.78527026,0.154859778,0.28610953,0.188748625,0.38526888
HMGCR,1520.940962,-0.134277057,0.113837069,0.188753667,0.38526888
SEC23A,1635.328757,0.095401314,0.075927749,0.188805486,0.385322529
GJA5,9.24539327,0.109821774,0.27822017,0.188844823,0.385350693
DHRS4,1632.821496,-0.103845203,0.083423094,0.188912699,0.385437078
SF3B3,2994.926717,-0.1298394,0.108974807,0.189002361,0.385567882
DYRK2,1803.382979,-0.117291692,0.097093533,0.189069641,0.385652998
NOX5,25.92947669,0.183539564,0.272517951,0.189294188,0.386058832
MTFR2,133.2449348,-0.171093045,0.162994539,0.189408029,0.386238805
ZNF506,316.4035808,0.166847167,0.155640158,0.189462671,0.386290033
SLC25A44,1103.447219,-0.122736668,0.102270284,0.189488755,0.386290033
POU3F2,7.882169621,-0.113387643,0.280277403,0.189509948,0.386290033
NT5DC4,8.343056515,-0.127135352,0.283120718,0.189668301,0.386533376
COG6,514.7860844,0.136317071,0.116157699,0.18968056,0.386533376
SLC24A2,40.67965667,0.193715216,0.240870834,0.189802474,0.386729588
CCDC136,43.38123678,-0.177265984,0.276507259,0.189854763,0.386764736
SYCE1L,57.10302241,0.191574201,0.25528037,0.189870985,0.386764736
RPL18,9325.81907,0.102638208,0.078670405,0.189937311,0.386847621
SNX29,1566.330035,0.133134923,0.111621159,0.190037936,0.387000331
IQANK1,31.16040143,0.157015712,0.283729527,0.190122997,0.38712131
GPR34,4298.490797,-0.13878248,0.119374309,0.190174075,0.38717307
H2AC8,10.93698046,-0.13517842,0.284312454,0.19021276,0.387199588
NIPSNAP3B,71.722782,-0.18857359,0.204886596,0.190373941,0.387427019
TCAP,13.08011319,-0.16310696,0.283767111,0.190381715,0.387427019
CDKN1C,110.3991889,0.186547801,0.196166972,0.190426201,0.387427019
ZBTB22,836.1370722,-0.123461541,0.10290065,0.190427184,0.387427019
KAZALD1,45.22573188,-0.189772808,0.254582311,0.190724478,0.387974472
OSTF1,3425.576786,0.109330376,0.086439365,0.190768773,0.387974472
TIMM21,525.2387889,-0.137915277,0.118755579,0.190773399,0.387974472
EPGN,11.03298448,-0.131856465,0.283146459,0.19081705,0.388010954
NAPB,420.1376091,0.137625507,0.117432101,0.190966197,0.388261912
SPATC1L,118.3881003,-0.180419496,0.182766128,0.191014803,0.388308416
KCNG4,11.17088455,0.14180845,0.285061982,0.191170061,0.388477814
DUS4L-BCAP29,216.751102,-0.153125518,0.137211074,0.191173591,0.388477814
SERINC1,8825.052838,0.089308234,0.073402378,0.191196509,0.388477814
HMCES,825.756577,0.105910661,0.085828491,0.191207571,0.388477814
MTND1P23,126.9338529,-0.172676028,0.167304643,0.191226852,0.388477814
SCYL2,1481.18888,0.111077943,0.090525104,0.191273363,0.388519996
GNPTAB,4806.432716,0.106698214,0.086060553,0.191451069,0.388828618
SYK,9501.308312,0.079416336,0.061027793,0.19148755,0.388850374
PPP2R1A,7275.623995,-0.089417013,0.071536426,0.191552428,0.388929782
PSMB2,3054.804796,-0.119228519,0.099628542,0.191652277,0.389080164
DDO,38.97035143,0.191720831,0.249116583,0.191693653,0.389111813
PATJ,18.94311223,-0.144369994,0.284478291,0.191796773,0.389256479
ARPC5,11220.7665,-0.074747596,0.05901965,0.191816513,0.389256479
ADM,153.1322897,-0.177901375,0.178164581,0.191879174,0.389316604
ARPC3,8583.253921,0.109952881,0.089704773,0.19189774,0.389316604
POP5,421.6963565,-0.128470034,0.108564966,0.19212469,0.389674145
IGFBP2,2632.210968,-0.129856089,0.110084597,0.192125622,0.389674145
TMEM269,19.00039949,0.169441141,0.281538734,0.192174887,0.389714047
CORT,14.4749747,0.133757308,0.283930375,0.192220445,0.389714047
GIGYF1,4069.731403,0.125331879,0.105005875,0.192222773,0.389714047
OR10AC1,33.85136978,-0.190986351,0.247155319,0.192354551,0.389928825
COX7A2,2065.539587,0.10080537,0.081999125,0.192658316,0.390482629
LRRC23,191.0949031,0.159590026,0.146771384,0.1926795,0.390482629
NFKBIA,2867.779557,0.108694519,0.088836397,0.192725906,0.390524226
ANKRD34A,23.8132156,-0.176741319,0.275014382,0.192877306,0.390778538
GOLGA8K,27.6860272,0.185871438,0.265054791,0.192927712,0.390828188
PAIP2,1992.678417,-0.099401413,0.080310487,0.192969204,0.39085977
COQ6,433.1569049,-0.124731815,0.104838984,0.193176567,0.391227271
MRPL44,1125.822362,0.092547602,0.074102838,0.193265757,0.391355377
FAM76B,502.1569653,0.146527351,0.129620747,0.193435545,0.391646635
ZBTB39,373.9368681,-0.131961148,0.113124478,0.193525794,0.391776795
TMF1,1672.656043,0.146136604,0.129023602,0.19357998,0.391833923
AFG2B,360.8287532,-0.138106576,0.119844535,0.193629488,0.391881568
FAM110A,737.5698548,-0.14927389,0.133351407,0.193983256,0.392544903
NID2,10.9051818,-0.090607802,0.273899513,0.194053689,0.392634778
TRAF3IP1,521.5234988,0.147496565,0.130991278,0.194171746,0.392745611
LTB4R2,216.9932305,-0.174617732,0.173270469,0.194194726,0.392745611
IFT80,291.4923326,-0.15940052,0.14778817,0.194244888,0.392745611
CES4A,323.4596994,-0.145168821,0.128493666,0.194316521,0.392745611
GTF2IRD1,529.2026278,0.160004773,0.147984877,0.194321924,0.392745611
ZKSCAN4,343.838663,-0.134139411,0.115481292,0.194324864,0.392745611
NOM1,1039.161785,-0.118544341,0.09928698,0.194329207,0.392745611
TPSAB1,16.74522424,-0.163018654,0.281570627,0.194348184,0.392745611
UEVLD,863.0029092,0.15187126,0.136624251,0.194368427,0.392745611
ZC3H8,323.234453,0.158371872,0.14591896,0.194368736,0.392745611
ATF7IP,1330.339283,-0.150342044,0.133841963,0.194458996,0.392875385
PHF6,793.7095711,0.133773649,0.114858473,0.194485066,0.392875454
PLGLB1,89.08876972,0.183654695,0.193647912,0.194550005,0.392954033
WBP4,614.9057826,0.136276417,0.117589683,0.19464704,0.393097408
NDUFAF3,1021.917391,-0.104837048,0.085822238,0.19485634,0.393467438
F11R,3996.491869,0.123881659,0.104308034,0.195012561,0.393730205
DR1,2080.910834,-0.105871852,0.086969566,0.195149558,0.39395409
KBTBD4,375.4318226,-0.142588772,0.125396409,0.195271776,0.394102826
GGT5,16.05413805,-0.153827509,0.282683381,0.195275469,0.394102826
MCL1,13255.03863,-0.117560262,0.098076594,0.195366556,0.394233929
PTGES,46.94519353,0.190335472,0.243251173,0.195403419,0.394255595
PRELID1,3276.372327,-0.132482255,0.114900276,0.195444144,0.394285044
EEF1G,27436.27204,0.088515613,0.0716431,0.195669938,0.394687792
H2BC8,9.411249584,-0.135240116,0.283221347,0.195854692,0.395007659
RANGRF,562.9510618,0.120886667,0.101604149,0.196096051,0.395418653
ECT2L,9.024774428,0.116016872,0.280369463,0.196129244,0.395418653
GATC,937.5924559,0.10892594,0.089851709,0.196150387,0.395418653
SLC49A3,1609.956429,-0.123645478,0.10535838,0.196171335,0.395418653
MT1E,41.22344685,-0.18940887,0.241748769,0.19620753,0.395418653
TMEM267,275.8992373,0.158858417,0.147232557,0.196215697,0.395418653
UBA5,1040.642596,-0.101102632,0.082923089,0.196248637,0.395432225
COPB2,3725.606248,-0.09325025,0.07550468,0.196297323,0.395464716
NSMCE4A,556.1081938,0.114952384,0.095942033,0.196327459,0.395464716
TPCN2,1519.49431,-0.122786785,0.103903953,0.196343383,0.395464716
HRK,69.9584438,-0.185973639,0.20588594,0.196396825,0.395474875
DERA,1102.013291,0.107417993,0.088493717,0.196400842,0.395474875
SLFN13,153.7433983,-0.169288611,0.165036966,0.19649537,0.395612425
MRPL33,530.6849124,0.138449292,0.120751681,0.196758316,0.396088979
PRKAR1B,390.2767883,0.148331875,0.132551948,0.196841264,0.396203104
TMEM242,431.8020627,0.122926078,0.103863488,0.196878808,0.396225822
TMEM205,722.0677622,-0.135656979,0.118935272,0.197019295,0.396427793
ASB6,750.9675139,-0.106665516,0.087968797,0.19706448,0.396427793
OR2A20P,46.22454301,0.189261465,0.231605631,0.197104926,0.396427793
OR2A9P,46.22454301,0.189261465,0.231605631,0.197104926,0.396427793
DAZAP2,6616.567116,-0.078281734,0.062537747,0.197119032,0.396427793
GYPA,7.733511692,0.115904721,0.279601479,0.19713679,0.396427793
BTAF1,1804.549672,0.119783618,0.10076592,0.197319791,0.396742924
PPP1R9B,7567.84839,-0.099668856,0.081436848,0.19738505,0.396821264
C6orf62,9833.559706,-0.084954602,0.069131159,0.197464027,0.396927157
METTL3,757.9715562,0.105279472,0.086703954,0.197565164,0.39707756
EXOC6B,424.0875239,-0.135736803,0.118588498,0.197633173,0.397161351
TMEM169,51.37980722,-0.188587957,0.237395422,0.197709428,0.397243546
TFDP2,659.5651644,-0.153965936,0.141575354,0.197748238,0.397243546
ZNF225,211.8052357,0.169874075,0.166362133,0.1977715,0.397243546
TFB2M,439.3470204,0.120180498,0.101436674,0.197779375,0.397243546
ZNF577,269.5256165,0.171179462,0.168680254,0.197833428,0.397299233
GALK1,725.8893874,-0.13357543,0.116182567,0.19792029,0.397420782
PHB1P9,9.083594667,0.125260314,0.28193867,0.198105123,0.397738998
MCF2,181.9039252,0.163046149,0.154686899,0.198153069,0.397782335
USP51,139.5711803,0.178352763,0.184802965,0.198195877,0.397815347
ZNF428,972.9785722,-0.122378059,0.104537954,0.198245677,0.397822562
SEPTIN4,27.23296058,0.175675856,0.270792992,0.198252198,0.397822562
GPATCH1,338.8871928,0.146617794,0.13164223,0.198305441,0.397876493
CYP17A1,12.73422761,0.138101313,0.283356226,0.198438197,0.398089922
EXOSC3,588.1922401,0.123905642,0.105569768,0.198494756,0.398150454
BAD,483.5522023,0.141858545,0.125692104,0.19854507,0.398198445
AP3D1,7558.35825,-0.100211706,0.083526203,0.198612115,0.398279976
LETM1,1758.79678,-0.110494835,0.09237445,0.19874149,0.398473894
TMED7,2486.059532,0.113504663,0.094811787,0.198772886,0.398473894
C1D,617.6586652,0.135639061,0.115726927,0.198788037,0.398473894
MOB3C,995.7740007,0.097525596,0.079610205,0.198845338,0.398535815
MFN2,4088.621408,-0.076932008,0.061735806,0.199048802,0.398890627
CDC26,536.7067467,0.107138172,0.08876866,0.199154271,0.399048992
ZNF512,660.5026124,-0.135065132,0.118236667,0.199211684,0.399072886
SOX8,48.89421805,0.187790787,0.225607481,0.199220278,0.399072886
RRP8,465.1658767,-0.133701143,0.116619155,0.199249644,0.399072886
TRAF5,235.2504784,0.171913262,0.171625179,0.199271981,0.399072886
IL1R1,144.2405745,-0.18263587,0.19954718,0.199307237,0.399090527
TMEM151A,48.19473908,-0.187841864,0.228417233,0.19948278,0.399387079
GCC1,1208.05096,-0.088601516,0.07221811,0.19950827,0.399387079
ANKRD46,415.3824299,0.14605538,0.131287874,0.19954764,0.39940908
PRKD2,807.4918063,-0.154474795,0.143323944,0.199572197,0.39940908
BACH2,31.51778644,0.170480538,0.275102585,0.199703997,0.39957922
TPR,3038.842013,-0.108157398,0.089698986,0.199710171,0.39957922
P4HA1,1532.153314,0.103435336,0.085575094,0.199798643,0.399703238
TSC22D4,2825.16343,-0.1200546,0.104034756,0.199885201,0.399792414
BEX1,14.44612479,0.144892565,0.283086115,0.199896207,0.399792414
TOGARAM1,638.8200209,0.134913079,0.117896467,0.200000885,0.399948761
ENOX2,504.5372451,0.125324563,0.107570614,0.200069053,0.40000648
PTPN23,2766.32508,-0.1207226,0.105048022,0.200082764,0.40000648
FILIP1,21.54430237,0.173251727,0.273609071,0.200119877,0.400027678
BIRC3,205.0321434,-0.167857825,0.165069627,0.200386338,0.400507264
COMMD4,1311.338989,0.100199484,0.08267477,0.200492648,0.400666675
AGO4,1786.869623,0.127972357,0.109287633,0.200796985,0.401180578
BTN2A1,1258.294214,0.099778133,0.082350176,0.200802976,0.401180578
PCDHA11,43.00526951,-0.18634839,0.246186688,0.200881787,0.401284904
LAG3,22.14435283,-0.175636035,0.269376739,0.200972269,0.401412514
RAB3IP,147.1221215,0.186273943,0.218910387,0.20120679,0.401777285
B4GALNT3,30.59019392,-0.184107075,0.254329121,0.201208147,0.401777285
TAP1,3275.722912,-0.12450597,0.107171978,0.201283614,0.401874799
ASLP1,44.43208598,0.187458995,0.225124782,0.201333549,0.401921319
ZNF626,112.2265043,0.18309416,0.203808782,0.201864619,0.402928188
GNA13,4720.371286,0.110346666,0.092233807,0.202048062,0.403241008
FGF23,130.1819606,0.173057493,0.175853547,0.202099764,0.403289878
STAU1,3239.503185,-0.077493637,0.062630691,0.202126,0.403289878
FEM1B,2984.672645,0.108846509,0.091039655,0.20219908,0.403382353
MAPK8IP3,2892.054681,-0.119785807,0.104465716,0.202288815,0.403508026
ZNF568,172.2013842,0.152830127,0.141785054,0.202757144,0.404388753
PNPLA2,3557.001815,-0.146719331,0.134476621,0.202900608,0.404621404
SLC14A2,10.64619298,-0.137472428,0.282043123,0.203044753,0.404855354
RAP1GAP2,663.5721904,-0.15096954,0.139841665,0.203454509,0.405618779
ZNF271P,401.7897935,0.133583122,0.117860533,0.203552151,0.405759837
NEURL3,49.3289513,-0.185510926,0.239945746,0.203608682,0.405818916
WRN,367.1501616,0.165723986,0.163207598,0.203809472,0.406165469
SRF,1668.597875,-0.099728604,0.082759202,0.203853257,0.406199081
HCST,335.1750886,-0.147747508,0.135084331,0.203937157,0.406312609
CA5BP1,149.1697597,-0.156887357,0.148884258,0.204012125,0.406408313
C19orf44,96.15507208,-0.18345584,0.213839251,0.204087747,0.406505293
CAPN1,5652.262087,-0.104309154,0.087569847,0.20413349,0.406542743
SLC35F5,3307.812719,0.122724007,0.10548797,0.204179915,0.406581542
RGR,12.8222867,0.126972763,0.280882599,0.204292494,0.406752044
NPNT,10.42967504,0.129587372,0.280705707,0.204324722,0.406762541
CXCL11,15.61260345,-0.148744912,0.280890884,0.204462825,0.406983779
USP39,1268.126677,-0.093036297,0.076807439,0.204513264,0.407030487
ENDOG,505.6490107,-0.124970894,0.108656793,0.20457136,0.407065132
DGAT1,1621.360151,-0.131190832,0.1170028,0.204584623,0.407065132
MALT1,906.1025772,0.112202885,0.095077674,0.204685017,0.407168869
PM20D2,460.2127159,0.1209456,0.104187722,0.204690725,0.407168869
MAVS,4873.800127,-0.083203881,0.068093606,0.204828864,0.407389951
NBPF2P,13.65990831,0.134255244,0.281544959,0.204886381,0.407434928
NHLRC2,680.3847469,0.125336267,0.108854665,0.204905478,0.407434928
ZFYVE19,970.0289258,-0.105192778,0.088456069,0.204940532,0.407450939
EPB41,1240.181182,0.104112697,0.087129034,0.204973337,0.407462477
FOXJ3,1217.603736,0.105389348,0.088628861,0.205201145,0.407861602
TOMM34,541.4803502,-0.112880994,0.096149721,0.205287277,0.407924641
ATAD2B,603.1201387,0.157278895,0.15002744,0.20530371,0.407924641
TBRG4,1652.128494,-0.114970153,0.098208936,0.20531396,0.407924641
SCO2,653.0364167,-0.121384706,0.105069339,0.205343627,0.407929875
PARD6A,42.06844649,-0.18549177,0.228957935,0.205461747,0.408110803
RFT1,870.2052449,-0.099290611,0.082987809,0.205508084,0.408149117
H3C6,121.3396285,-0.172293215,0.178618071,0.205563532,0.408205513
RASSF6,12.17913736,-0.094629609,0.274184951,0.205631877,0.408287502
CYP27C1,15.50936323,0.143359176,0.281471736,0.205686071,0.408303289
BCL2L13,2672.665766,0.080286372,0.065561246,0.205706075,0.408303289
SLC27A1,2095.472332,0.135786213,0.12179898,0.205721001,0.408303289
BBS9,176.8088872,0.155378419,0.147185743,0.205761304,0.408329574
ZNF658B,36.47486462,0.175347434,0.266726928,0.205931972,0.408614524
CREBZF,1504.855803,0.099968141,0.083484709,0.206093703,0.40883436
CRTC3,1797.151339,0.107269784,0.090297424,0.206109283,0.40883436
SORD2P,13.84273646,0.143822306,0.281323897,0.206124043,0.40883436
PRH1,14.9864329,-0.153466689,0.280343885,0.206158874,0.408849706
POMP,2803.267133,0.122300186,0.103252786,0.206202189,0.408881871
ADCY10P1,56.80771567,0.182523209,0.209664774,0.206246973,0.408915081
EFCAB6,17.79987513,0.155515789,0.27906216,0.206273134,0.408915081
HSPA12A,90.29757189,0.173674355,0.180897754,0.206421975,0.409140265
TST,716.9826638,0.117276059,0.099945802,0.206440953,0.409140265
EDEM1,2821.566005,0.096588782,0.080421299,0.206491151,0.40916581
MRRF,913.2373966,0.1278482,0.112042689,0.206508072,0.40916581
SLC25A4,476.4753045,0.116595586,0.100100666,0.20654946,0.409194086
GAS2L3,943.9151661,-0.145351186,0.133970577,0.20668916,0.409388363
MAP3K15,13.74594494,-0.13896528,0.280336133,0.206722826,0.409388363
ARHGEF35,110.0306037,0.171326601,0.17641921,0.206728915,0.409388363
C1orf116,7.421397779,-0.118428791,0.279077904,0.206781815,0.40943939
FAM91A2P,12.31646793,0.131159968,0.280903098,0.206890767,0.40959601
ZEB1,42.11709319,0.172276599,0.265834128,0.206915201,0.40959601
RASSF1,1708.534189,-0.080162089,0.06575378,0.20714877,0.409989736
STX17,735.1576358,0.155719323,0.148787202,0.207168439,0.409989736
TRIM5,772.703967,-0.115479121,0.099144047,0.207206322,0.410010936
PHKG2,1108.882,-0.104027766,0.088065359,0.207268833,0.410080856
IPMK,590.8153533,0.124051928,0.10811062,0.207345816,0.41016891
IPO8,1316.343602,-0.125545458,0.110987515,0.207367701,0.41016891
SMPD5,18.94210736,-0.166955767,0.273098965,0.20766302,0.410660233
PRAM1,5594.581299,0.115770945,0.09941844,0.207670526,0.410660233
ZNF654,547.6143806,0.153667752,0.145603571,0.207738363,0.410690066
DNAH1,705.7800339,0.152713343,0.144240155,0.207744801,0.410690066
ZNF726,24.11959005,0.16969232,0.270898571,0.207767261,0.410690066
ZNF24,2243.564991,0.098797058,0.083519435,0.207857324,0.410814279
BOLA2-SMG1P6,387.5208925,0.134604502,0.120463515,0.207930803,0.410905686
POPDC2,27.65638741,-0.160911669,0.275187755,0.208156118,0.411297082
LRP2,48.48484628,0.183266164,0.24430972,0.208190907,0.411311965
ZNF260,410.5979353,-0.140566585,0.128208057,0.208268767,0.411411924
ACHE,10.19989182,-0.112875795,0.277149719,0.208350908,0.41148242
STARD3,3104.099456,-0.098885583,0.082814461,0.208360586,0.41148242
FAM47E,53.4739829,0.183375828,0.235926153,0.20841179,0.41148242
IL32,44.97182931,-0.181498474,0.249108631,0.208413528,0.41148242
APOE,314615.8019,0.102841283,0.086744001,0.208628382,0.411852733
MED7,258.4773663,0.135122418,0.121367497,0.208660259,0.411861779
VCF1,908.3254848,0.12376494,0.108299198,0.208721455,0.411871896
ZNF593,373.6356915,0.138133373,0.125060137,0.208730202,0.411871896
HSPA14,357.4530478,0.127560971,0.112648779,0.208747267,0.411871896
STAP2,18.51121073,0.156910143,0.277740531,0.208806939,0.411907365
PDF,409.6039315,-0.130954278,0.116704937,0.208830218,0.411907365
SGMS2,196.7501957,0.17291904,0.182022544,0.208847134,0.411907365
MYO1A,11.26534373,0.122042619,0.278145325,0.209047345,0.412225423
SH3GL1P2,11.21070957,-0.132836847,0.280231881,0.209070676,0.412225423
SBF1,4282.857143,-0.13555171,0.122500923,0.209108737,0.412225423
RPL13AP26,46.66087555,0.183467867,0.225164702,0.209120791,0.412225423
EIF5B,3811.429812,0.10179785,0.085914302,0.209167467,0.412225423
HIKESHI,409.5481925,0.136321372,0.122882656,0.209172304,0.412225423
SORT1,12206.86448,0.075371556,0.061735413,0.209229311,0.412283926
LRBA,1054.107777,0.125482544,0.109921423,0.209284043,0.41233793
C1orf115,32.35721604,-0.177718609,0.257578619,0.209521513,0.412751909
TMEM35B,522.002007,0.112269971,0.096686886,0.209797002,0.413240669
TRMO,417.7887453,0.119640513,0.104250978,0.20999607,0.413578791
TLR5,137.688589,-0.178814231,0.205014612,0.210117836,0.413764601
PKD1P2,8.520595607,-0.099604234,0.275360906,0.210176154,0.413819879
SOD1,2162.989941,-0.096862261,0.082947695,0.210200754,0.413819879
COPS6,1906.542747,0.082384274,0.06818049,0.210400081,0.414122097
BCL11A,45.64601478,-0.17289986,0.262745582,0.210409153,0.414122097
KLF10,1115.113906,-0.11409674,0.099016081,0.210495949,0.414238898
ARHGEF9,648.2437586,-0.142333945,0.131312483,0.210545294,0.414281978
RNF144B,665.5113771,0.163055226,0.163385389,0.210619608,0.41437417
ICAM3,298.361804,-0.148323278,0.139984893,0.210658552,0.414396761
CEP57L1,392.7830284,0.154352093,0.148294179,0.21077301,0.414567873
EIF2B5,1688.072723,0.079646056,0.065802269,0.210849284,0.414572752
WDR45,1747.834129,0.098196054,0.08259994,0.210876875,0.414572752
VIM,98253.2936,0.093750774,0.078247759,0.210878624,0.414572752
COL19A1,15.04220563,0.143683733,0.280061601,0.210909386,0.414572752
